Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
10073,French,French,European,71.2947,778.5040,8.8010,52.3202,French
10074,French,French,European,93.9245,1096.6000,22.5208,76.5210,French
10075,French,French,European,1.3095,28.5000,0.8905,2.4000,French
10076,French,French,European,7.6386,840.1920,6.8210,86.5970,French
10077,French,French,European,202.0787,1889.0288,54.4855,98.9631,French
10078,French,French,European,18.9689,164.8140,6.1175,7.7694,French
10079,French,French,European,264.7806,2973.7790,6.3164,219.8246,French
10080,French,French,European,35.2735,857.0266,29.8088,71.1765,French
10081,French,French,European,38.2485,858.8740,13.4496,71.0236,French
10082,French,French,European,36.4626,699.4340,39.5550,44.6226,French
10083,French,French,European,176.2372,2156.2794,72.7196,139.7583,French
10084,French,French,European,260.9932,1922.0548,49.0199,86.0807,French
10085,French,French,European,6.5760,816.0000,6.8160,86.5920,French
10086,French,French,European,87.4713,2053.4635,74.8409,156.6487,French
10087,French,French,European,40.9913,564.2570,0.1182,45.4240,French
10088,French,French,European,151.7188,2663.7260,82.6516,207.2898,French
10089,French,French,European,0.0681,813.7950,0.9648,92.0599,French
10090,French,French,European,143.4656,1678.2580,65.0891,94.9852,French
10091,French,French,European,160.9548,742.2720,16.9866,1.5863,French
10092,French,French,European,7.0659,508.3135,0.5889,54.1949,French
10093,French,French,European,4.0914,854.6428,1.4977,92.9010,French
10094,French,French,European,188.7056,1787.8695,30.1415,111.0339,French
10095,French,French,European,235.4132,1149.8550,40.4709,6.4113,French
10096,French,French,European,3.5931,460.3760,14.1784,43.8166,French
10097,French,French,European,51.8380,889.0187,34.6621,62.3651,French
10098,French,French,European,20.4473,962.8200,29.0567,85.1424,French
10099,French,French,European,56.8034,1677.0070,36.9878,147.4716,French
10100,French,French,European,2.4618,1420.5953,0.4282,163.6838,French
10101,French,French,European,164.9434,848.4108,25.3014,6.9857,French
10102,French,French,European,56.1388,1223.9300,75.3017,79.9713,French
