Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
3319,Thai,Thai,Asian,25.0637,1751.4610,119.6154,133.5639,Thai
3320,Thai,Thai,Asian,325.8886,2027.8451,111.0724,31.6660,Thai
3321,Thai,Thai,Asian,48.7524,1534.8752,193.9047,63.1342,Thai
3322,Thai,Thai,Asian,43.4574,200.2800,6.8392,1.7075,Thai
3323,Thai,Thai,Asian,236.8127,1487.5500,26.1178,55.7730,Thai
3324,Thai,Thai,Asian,44.4496,591.8615,21.2920,40.0622,Thai
3325,Thai,Thai,Asian,13.0734,1087.7378,99.4209,69.1913,Thai
3326,Thai,Thai,Asian,50.2648,9027.6894,190.5235,903.3160,Thai
3327,Thai,Thai,Asian,91.6578,9100.3562,193.4381,891.2644,Thai
3328,Thai,Thai,Asian,150.0746,2850.4958,138.8161,201.7483,Thai
3329,Thai,Thai,Asian,2.3968,510.3520,28.6496,43.4144,Thai
3330,Thai,Thai,Asian,58.4198,1387.9786,89.1579,93.4817,Thai
3331,Thai,Thai,Asian,61.3925,1506.8502,88.3208,98.8937,Thai
3332,Thai,Thai,Asian,29.5702,126.9038,4.4324,0.2037,Thai
3333,Thai,Thai,Asian,10.9225,2871.7939,169.7595,234.2519,Thai
3334,Thai,Thai,Asian,37.9900,373.0650,20.8288,20.1493,Thai
3335,Thai,Thai,Asian,9.8597,741.5824,95.5213,35.8535,Thai
3336,Thai,Thai,Asian,91.5045,2872.9388,203.6886,192.5108,Thai
3337,Thai,Thai,Asian,26.9188,1857.9438,99.0192,150.2889,Thai
3338,Thai,Thai,Asian,104.6156,1842.3838,110.6817,116.6178,Thai
3339,Thai,Thai,Asian,55.0248,1788.6568,32.7129,174.0324,Thai
3340,Thai,Thai,Asian,42.3386,361.1576,17.7497,17.4227,Thai
3341,Thai,Thai,Asian,161.2607,2153.4274,26.4662,172.5271,Thai
3342,Thai,Thai,Asian,55.1300,1872.9093,138.2865,124.6825,Thai
3343,Thai,Thai,Asian,24.2588,713.8405,14.6785,66.9681,Thai
3344,Thai,Thai,Asian,64.2174,1666.4816,103.8196,117.4695,Thai
3345,Thai,Thai,Asian,34.2270,159.1845,5.9800,0.4984,Thai
3346,Thai,Thai,Asian,73.3157,1399.2372,48.3822,112.1637,Thai
3347,Thai,Thai,Asian,237.4866,1339.4927,32.6862,41.7259,Thai
3348,Thai,Thai,Asian,390.5979,2555.9577,21.3213,114.4815,Thai
3349,Thai,Thai,Asian,59.9620,607.5000,4.1220,42.9120,Thai
3350,Thai,Thai,Asian,83.7806,2702.4838,104.0377,239.2768,Thai
3351,Thai,Thai,Asian,2.0044,70.5550,0.7408,7.1855,Thai
3352,Thai,Thai,Asian,15.6508,108.1363,2.7683,4.5855,Thai
3353,Thai,Thai,Asian,29.4498,302.3108,23.6130,15.3383,Thai
3354,Thai,Thai,Asian,41.8693,1089.5675,39.6815,93.7352,Thai
3355,Thai,Thai,Asian,249.6222,1702.0400,8.7842,83.2396,Thai
3356,Thai,Thai,Asian,63.1407,635.0317,96.2221,3.0724,Thai
3357,Thai,Thai,Asian,36.2601,1170.7872,142.9344,48.3393,Thai
3358,Thai,Thai,Asian,116.5240,2145.3353,129.6271,144.6980,Thai
3359,Thai,Thai,Asian,263.3563,1406.7756,24.2606,37.1400,Thai
3360,Thai,Thai,Asian,136.3188,1145.4008,142.6845,4.3876,Thai
3361,Thai,Thai,Asian,295.5998,2836.6490,38.9775,179.7820,Thai
3362,Thai,Thai,Asian,64.6861,284.0875,10.3439,1.6548,Thai
3363,Thai,Thai,Asian,41.9696,1031.6802,12.0110,97.8740,Thai
3364,Thai,Thai,Asian,60.0127,357.4290,1.3740,14.3040,Thai
3365,Thai,Thai,Asian,29.5917,800.5172,24.6324,70.0751,Thai
3366,Thai,Thai,Asian,45.5590,1103.4917,210.8804,7.0902,Thai
3367,Thai,Thai,Asian,12.0191,1348.4611,94.0617,100.1489,Thai
3368,Thai,Thai,Asian,112.6329,805.0925,19.0216,36.0076,Thai
3369,Thai,Thai,Asian,56.8981,354.8890,3.4914,13.7379,Thai
3370,Thai,Thai,Asian,81.4053,618.3460,9.2057,28.2553,Thai
3371,Thai,Thai,Asian,79.3334,349.2665,9.2987,0.4082,Thai
3372,Thai,Thai,Asian,92.4465,884.1653,28.8767,51.2695,Thai
3373,Thai,Thai,Asian,47.1514,226.6744,11.7198,1.8620,Thai
3374,Thai,Thai,Asian,43.1875,843.2952,105.3162,27.4906,Thai
3375,Thai,Thai,Asian,297.9835,1984.5000,14.9745,94.9050,Thai
3376,Thai,Thai,Asian,93.6506,2235.3462,19.2303,211.1570,Thai
3377,Thai,Thai,Asian,345.4856,2206.1600,15.7816,100.6272,Thai
3378,Thai,Thai,Asian,102.7082,2492.5185,98.1664,207.2094,Thai
3379,Thai,Thai,Asian,114.6309,2320.4281,71.1587,191.6136,Thai
3380,Thai,Thai,Asian,20.1206,203.0160,1.3740,14.3040,Thai
3381,Thai,Thai,Asian,199.1700,3155.9676,112.2122,228.5387,Thai
3382,Thai,Thai,Asian,273.1716,1949.0600,12.5862,99.4225,Thai
3383,Thai,Thai,Asian,48.1807,1072.6601,36.1493,90.3201,Thai
3384,Thai,Thai,Asian,17.2615,249.0855,9.6230,18.0192,Thai
3385,Thai,Thai,Asian,299.3966,1777.6800,7.5198,68.3950,Thai
3386,Thai,Thai,Asian,371.5471,2021.1944,22.3394,67.6724,Thai
3387,Thai,Thai,Asian,25.1459,781.3108,76.2306,44.8570,Thai
