Recipe_id,Cuisine
97153,South American
97154,South American
97155,South American
97156,South American
97157,South American
97158,South American
97159,South American
97160,South American
97161,South American
97162,South American
97163,South American
97164,South American
97165,South American
97166,South American
97167,South American
97168,South American
97169,South American
97170,South American
97171,South American
97172,South American
97173,South American
97174,South American
97175,South American
97176,South American
97177,South American
97178,South American
97179,South American
97180,South American
97181,South American
97182,South American
97183,South American
97184,South American
97185,South American
97186,South American
97187,South American
97188,South American
97189,South American
97190,South American
97191,South American
97192,South American
97193,South American
97194,South American
97195,South American
97196,South American
97197,South American
97198,South American
97199,South American
97200,South American
97201,South American
97202,South American
97203,South American
97204,South American
97205,South American
97206,South American
97207,South American
97208,South American
97209,South American
97210,South American
97211,South American
97212,South American
97213,South American
97214,South American
97215,South American
97216,South American
97217,South American
97218,South American
97219,South American
97220,South American
97221,South American
97222,South American
97223,South American
97224,South American
97225,South American
97226,South American
97227,South American
97228,South American
97229,South American
97230,South American
97231,South American
97232,South American
97233,South American
97234,South American
97235,South American
97236,South American
97237,South American
97238,South American
97239,South American
97240,South American
97241,South American
97242,South American
97243,South American
97244,South American
97245,South American
97246,South American
97247,South American
97248,South American
97249,South American
97250,South American
97251,South American
97252,South American
97253,South American
97254,South American
97255,South American
97256,South American
97257,South American
97258,South American
97259,South American
97260,South American
97261,South American
97262,South American
97263,South American
97264,South American
97265,South American
97266,South American
97267,South American
97268,South American
97269,South American
97270,South American
97271,South American
97272,South American
97273,South American
97274,South American
97275,South American
97276,South American
97277,South American
97278,South American
97279,South American
97280,South American
97281,South American
97282,South American
97283,South American
97284,South American
97285,South American
97286,South American
97287,South American
97288,South American
97289,South American
97290,South American
97291,South American
97292,South American
97293,South American
97294,South American
97295,South American
97296,South American
97297,South American
97298,South American
97299,South American
97300,South American
97301,South American
97302,South American
97303,South American
97304,South American
97305,South American
97306,South American
97307,South American
97308,South American
97309,South American
97310,South American
97311,South American
97312,South American
97313,South American
97314,South American
97315,South American
97316,South American
97317,South American
97318,South American
97319,South American
97320,South American
97321,South American
97322,South American
97323,South American
97324,South American
97325,South American
97326,South American
97327,South American
97328,South American
97329,South American
97330,South American
97331,South American
97332,South American
97333,South American
97334,South American
97335,South American
97336,South American
97337,South American
97338,South American
97339,South American
97340,South American
97341,South American
97342,South American
97343,South American
97344,South American
97345,South American
97346,South American
97347,South American
97348,South American
97349,South American
97350,South American
97351,South American
97352,South American
97353,South American
97354,South American
97355,South American
97356,South American
97357,South American
97358,South American
97359,South American
97360,South American
97361,South American
97362,South American
97363,South American
97364,South American
97365,South American
97366,South American
97367,South American
97368,South American
97369,South American
97370,South American
97371,South American
97372,South American
97373,South American
97374,South American
97375,South American
97376,South American
97377,South American
97378,South American
97379,South American
97380,South American
97381,South American
97382,South American
97383,South American
97384,South American
97385,South American
97386,South American
97387,South American
97388,South American
97389,South American
97390,South American
97391,South American
97392,South American
97393,South American
97394,South American
97395,South American
97396,South American
97397,South American
97398,South American
97399,South American
97400,South American
97401,South American
97402,South American
97403,South American
97404,South American
97405,South American
97406,South American
97407,South American
97408,South American
97409,South American
97410,South American
97411,South American
97412,South American
97413,South American
97414,South American
97415,South American
97416,South American
97417,South American
97418,South American
97419,South American
97420,South American
97421,South American
97422,South American
97423,South American
97424,South American
97425,South American
97426,South American
97427,South American
97428,South American
97429,South American
97430,South American
97431,South American
97432,South American
97433,South American
97434,South American
97435,South American
97436,South American
97437,South American
97438,South American
97439,South American
97440,South American
97441,South American
97442,South American
97443,South American
97444,South American
97445,South American
97446,South American
97447,South American
97448,South American
97449,South American
97450,South American
97451,South American
97452,South American
97453,South American
97454,South American
97455,South American
97456,South American
97457,South American
97458,South American
97459,South American
97460,South American
97461,South American
97462,South American
97463,South American
97464,South American
97465,South American
97466,South American
97467,South American
97468,South American
97469,South American
97470,South American
97471,South American
97472,South American
97473,South American
97474,South American
97475,South American
97476,South American
97477,South American
97478,South American
97479,South American
97480,South American
97481,South American
97482,South American
97483,South American
97484,South American
97485,South American
97486,South American
97487,South American
97488,South American
97489,South American
97490,South American
97491,South American
97492,South American
97493,South American
97494,South American
97495,South American
97496,South American
97497,South American
97498,South American
97499,South American
97500,South American
97501,South American
97502,South American
97503,South American
97504,South American
97505,South American
97506,South American
97507,South American
97508,South American
97509,South American
97510,South American
97511,South American
97512,South American
97513,South American
97514,South American
97515,South American
97516,South American
97517,South American
97518,South American
97519,South American
97520,South American
97521,South American
97522,South American
97523,South American
97524,South American
97525,South American
97526,South American
97527,South American
97528,South American
97529,South American
97530,South American
97531,South American
97532,South American
97533,South American
97534,South American
97535,South American
97536,South American
97537,South American
97538,South American
97539,South American
97540,South American
97541,South American
97542,South American
97543,South American
97544,South American
97545,South American
97546,South American
97547,South American
97548,South American
97549,South American
97550,South American
97551,South American
97552,South American
97553,South American
97554,South American
97555,South American
97556,South American
97557,South American
97558,South American
97559,South American
97560,South American
97561,South American
97562,South American
97563,South American
97564,South American
97565,South American
97566,South American
97567,South American
97568,South American
97569,South American
97570,South American
97571,South American
97572,South American
97573,South American
97574,South American
97575,South American
97576,South American
97577,South American
97578,South American
97579,South American
97580,South American
97581,South American
97582,South American
97583,South American
97584,South American
97585,South American
97586,South American
97587,South American
97588,South American
97589,South American
97590,South American
97591,South American
97592,South American
97593,South American
97594,South American
97595,South American
97596,South American
97597,South American
97598,South American
97599,South American
97600,South American
97601,South American
97602,South American
97603,South American
97604,South American
97605,South American
97606,South American
97607,South American
97608,South American
97609,South American
97610,South American
97611,South American
97612,South American
97613,South American
97614,South American
97615,South American
97616,South American
97617,South American
97618,South American
97619,South American
97620,South American
97621,South American
97622,South American
97623,South American
97624,South American
97625,South American
97626,South American
97627,South American
97628,South American
97629,South American
97630,South American
97631,South American
97632,South American
97633,South American
97634,South American
97635,South American
97636,South American
97637,South American
97638,South American
97639,South American
97640,South American
97641,South American
97642,South American
97643,South American
97644,South American
97645,South American
97646,South American
97647,South American
97648,South American
97649,South American
97650,South American
97651,South American
97652,South American
97653,South American
97654,South American
97655,South American
97656,South American
97657,South American
97658,South American
97659,South American
97660,South American
97661,South American
97662,South American
97663,South American
97664,South American
97665,South American
97666,South American
97667,South American
97668,South American
97669,South American
97670,South American
97671,South American
97672,South American
97673,South American
97674,South American
97675,South American
97676,South American
97677,South American
97678,South American
97679,South American
97680,South American
97681,South American
97682,South American
97683,South American
97684,South American
97685,South American
97686,South American
97687,South American
97688,South American
97689,South American
97690,South American
97691,South American
97692,South American
97693,South American
97694,South American
97695,South American
97696,South American
97697,South American
97698,South American
97699,South American
97700,South American
97701,South American
97702,South American
97703,South American
97704,South American
97705,South American
97706,South American
97707,South American
97708,South American
97709,South American
97710,South American
97711,South American
97712,South American
97713,South American
97714,South American
97715,South American
97716,South American
97717,South American
97718,South American
97719,South American
97720,South American
97721,South American
97722,South American
97723,South American
97724,South American
97725,South American
97726,South American
97727,South American
97728,South American
97729,South American
97730,South American
97731,South American
97732,South American
97733,South American
97734,South American
97735,South American
97736,South American
97737,South American
97738,South American
97739,South American
97740,South American
97741,South American
97742,South American
97743,South American
97744,South American
97745,South American
97746,South American
97747,South American
97748,South American
97749,South American
97750,South American
97751,South American
97752,South American
97753,South American
97754,South American
97755,South American
97756,South American
97757,South American
97758,South American
97759,South American
97760,South American
97761,South American
97762,South American
97763,South American
97764,South American
97765,South American
97766,South American
97767,South American
97768,South American
97769,South American
97770,South American
97771,South American
97772,South American
97773,South American
97774,South American
97775,South American
97776,South American
97777,South American
97778,South American
97779,South American
97780,South American
97781,South American
97782,South American
97783,South American
97784,South American
97785,South American
97786,South American
97787,South American
97788,South American
97789,South American
97790,South American
97791,South American
97792,South American
97793,South American
97794,South American
97795,South American
97796,South American
97797,South American
97798,South American
97799,South American
97800,South American
97801,South American
97802,South American
97803,South American
97804,South American
97805,South American
97806,South American
97807,South American
97808,South American
97809,South American
97810,South American
97811,South American
97812,South American
97813,South American
97814,South American
97815,South American
97816,South American
97817,South American
97818,South American
97819,South American
97820,South American
97821,South American
97822,South American
97823,South American
97824,South American
97825,South American
97826,South American
97827,South American
97828,South American
97829,South American
97830,South American
97831,South American
97832,South American
97833,South American
97834,South American
97835,South American
97836,South American
97837,South American
97838,South American
97839,South American
97840,South American
97841,South American
97842,South American
97843,South American
97844,South American
97845,South American
97846,South American
97847,South American
97848,South American
97849,South American
97850,South American
97851,South American
97852,South American
97853,South American
97854,South American
97855,South American
97856,South American
97857,South American
97858,South American
97859,South American
97860,South American
97861,South American
97862,South American
97863,South American
97864,South American
97865,South American
97866,South American
97867,South American
97868,South American
97869,South American
97870,South American
97871,South American
97872,South American
97873,South American
97874,South American
97875,South American
97876,South American
97877,South American
97878,South American
97879,South American
97880,South American
97881,South American
97882,South American
97883,South American
97884,South American
97885,South American
97886,South American
97887,South American
97888,South American
97889,South American
97890,South American
97891,South American
97892,South American
97893,South American
97894,South American
97895,South American
97896,South American
97897,South American
97898,South American
97899,South American
97900,South American
97901,South American
97902,South American
97903,South American
97904,South American
97905,South American
97906,South American
97907,South American
97908,South American
97909,South American
97910,South American
97911,South American
97912,South American
97913,South American
97914,South American
97915,South American
97916,South American
97917,South American
97918,South American
97919,South American
97920,South American
97921,South American
97922,South American
97923,South American
97924,South American
97925,South American
97926,South American
97927,South American
97928,South American
97929,South American
97930,South American
97931,South American
97932,South American
97933,South American
97934,South American
97935,South American
97936,South American
97937,South American
97938,South American
97939,South American
97940,South American
97941,South American
97942,South American
97943,South American
97944,South American
97945,South American
97946,South American
97947,South American
97948,South American
97949,South American
97950,South American
97951,South American
97952,South American
97953,South American
97954,South American
97955,South American
97956,South American
97957,South American
97958,South American
97959,South American
97960,South American
97961,South American
97962,South American
97963,South American
97964,South American
97965,South American
97966,South American
97967,South American
97968,South American
97969,South American
97970,South American
97971,South American
97972,South American
97973,South American
97974,South American
97975,South American
97976,South American
97977,South American
97978,South American
97979,South American
97980,South American
97981,South American
97982,South American
97983,South American
97984,South American
97985,South American
97986,South American
97987,South American
97988,South American
97989,South American
97990,South American
97991,South American
97992,South American
97993,South American
97994,South American
97995,South American
97996,South American
97997,South American
97998,South American
97999,South American
98000,South American
98001,South American
98002,South American
98003,South American
98004,South American
98005,South American
98006,South American
98007,South American
98008,South American
98009,South American
98010,South American
98011,South American
98012,South American
98013,South American
98014,South American
98015,South American
98016,South American
98017,South American
98018,South American
98019,South American
98020,South American
98021,South American
98022,South American
98023,South American
98024,South American
98025,South American
98026,South American
98027,South American
98028,South American
98029,South American
98030,South American
98031,South American
98032,South American
98033,South American
98034,South American
98035,South American
98036,South American
98037,South American
98038,South American
98039,South American
98040,South American
98041,South American
98042,South American
98043,South American
98044,South American
98045,South American
98046,South American
98047,South American
98048,South American
98049,South American
98050,South American
98051,South American
98052,South American
98053,South American
98054,South American
98055,South American
98056,South American
98057,South American
98058,South American
98059,South American
98060,South American
98061,South American
98062,South American
98063,South American
98064,South American
98065,South American
98066,South American
98067,South American
98068,South American
98069,South American
98070,South American
98071,South American
98072,South American
98073,South American
98074,South American
98075,South American
98076,South American
98077,South American
98078,South American
98079,South American
98080,South American
98081,South American
98082,South American
98083,South American
98084,South American
98085,South American
98086,South American
98087,South American
98088,South American
98089,South American
98090,South American
98091,South American
98092,South American
98093,South American
98094,South American
98095,South American
98096,South American
98097,South American
98098,South American
98099,South American
98100,South American
98101,South American
98102,South American
98103,South American
98104,South American
98105,South American
98106,South American
98107,South American
98108,South American
98109,South American
98110,South American
98111,South American
98112,South American
98113,South American
98114,South American
98115,South American
98116,South American
98117,South American
98118,South American
98119,South American
98120,South American
98121,South American
98122,South American
98123,South American
98124,South American
98125,South American
98126,South American
98127,South American
98128,South American
98129,South American
98130,South American
98131,South American
98132,South American
98133,South American
98134,South American
98135,South American
98136,South American
98137,South American
98138,South American
98139,South American
98140,South American
98141,South American
98142,South American
98143,South American
98144,South American
98145,South American
98146,South American
98147,South American
98148,South American
98149,South American
98150,South American
98151,South American
98152,South American
98153,South American
98154,South American
98155,South American
98156,South American
98157,South American
98158,South American
98159,South American
98160,South American
98161,South American
98162,South American
98163,South American
98164,South American
98165,South American
98166,South American
98167,South American
98168,South American
98169,South American
98170,South American
98171,South American
98172,South American
98173,South American
98174,South American
98175,South American
98176,South American
98177,South American
98178,South American
98179,South American
98180,South American
98181,South American
98182,South American
98183,South American
98184,South American
98185,South American
98186,South American
98187,South American
98188,South American
98189,South American
98190,South American
98191,South American
98192,South American
98193,South American
98194,South American
98195,South American
98196,South American
98197,South American
98198,South American
98199,South American
98200,South American
98201,South American
98202,South American
98203,South American
98204,South American
98205,South American
98206,South American
98207,South American
98208,South American
98209,South American
98210,South American
98211,South American
98212,South American
98213,South American
98214,South American
98215,South American
98216,South American
98217,South American
98218,South American
98219,South American
98220,South American
98221,South American
98222,South American
98223,South American
98224,South American
98225,South American
98226,South American
98227,South American
98228,South American
98229,South American
98230,South American
98231,South American
98232,South American
98233,South American
98234,South American
98235,South American
98236,South American
98237,South American
98238,South American
98239,South American
98240,South American
98241,South American
98242,South American
98243,South American
98244,South American
98245,South American
98246,South American
98247,South American
98248,South American
98249,South American
98250,South American
98251,South American
98252,South American
98253,South American
98254,South American
98255,South American
98256,South American
98257,South American
98258,South American
98259,South American
98260,South American
98261,South American
98262,South American
98263,South American
98264,South American
98265,South American
98266,South American
98267,South American
98268,South American
98269,South American
98270,South American
98271,South American
98272,South American
98273,South American
98274,South American
98275,South American
98276,South American
98277,South American
98278,South American
98279,South American
98280,South American
98281,South American
98282,South American
98283,South American
98284,South American
98285,South American
98286,South American
98287,South American
98288,South American
98289,South American
98290,South American
98291,South American
98292,South American
98293,South American
98294,South American
98295,South American
98296,South American
98297,South American
98298,South American
98299,South American
98300,South American
98301,South American
98302,South American
98303,South American
98304,South American
98305,South American
98306,South American
98307,South American
98308,South American
98309,South American
98310,South American
98311,South American
98312,South American
98313,South American
98314,South American
98315,South American
98316,South American
98317,South American
98318,South American
98319,South American
98320,South American
98321,South American
98322,South American
98323,South American
98324,South American
98325,South American
98326,South American
98327,South American
98328,South American
98329,South American
98330,South American
98331,South American
98332,South American
98333,South American
98334,South American
98335,South American
98336,South American
98337,South American
98338,South American
98339,South American
98340,South American
98341,South American
98342,South American
98343,South American
98344,South American
98345,South American
98346,South American
98347,South American
98348,South American
98349,South American
98350,South American
98351,South American
98352,South American
98353,South American
98354,South American
98355,South American
98356,South American
98357,South American
98358,South American
98359,South American
98360,South American
98361,South American
98362,South American
98363,South American
98364,South American
98365,South American
98366,South American
98367,South American
98368,South American
98369,South American
98370,South American
98371,South American
98372,South American
98373,South American
98374,South American
98375,South American
98376,South American
98377,South American
98378,South American
98379,South American
98380,South American
98381,South American
98382,South American
98383,South American
98384,South American
98385,South American
98386,South American
98387,South American
98388,South American
98389,South American
98390,South American
98391,South American
98392,South American
98393,South American
98394,South American
98395,South American
98396,South American
98397,South American
98398,South American
98399,South American
98400,South American
98401,South American
98402,South American
98403,South American
98404,South American
98405,South American
98406,South American
98407,South American
98408,South American
98409,South American
98410,South American
98411,South American
98412,South American
98413,South American
98414,South American
98415,South American
98416,South American
98417,South American
98418,South American
98419,South American
98420,South American
98421,South American
98422,South American
98423,South American
98424,South American
98425,South American
98426,South American
98427,South American
98428,South American
98429,South American
98430,South American
98431,South American
98432,South American
98433,South American
98434,South American
98435,South American
98436,South American
98437,South American
98438,South American
98439,South American
98440,South American
98441,South American
98442,South American
98443,South American
98444,South American
98445,South American
98446,South American
98447,South American
98448,South American
98449,South American
98450,South American
98451,South American
98452,South American
98453,South American
98454,South American
98455,South American
98456,South American
98457,South American
98458,South American
98459,South American
98460,South American
98461,South American
98462,South American
98463,South American
98464,South American
98465,South American
98466,South American
98467,South American
98468,South American
98469,South American
98470,South American
98471,South American
98472,South American
98473,South American
98474,South American
98475,South American
98476,South American
98477,South American
98478,South American
98479,South American
98480,South American
98481,South American
98482,South American
98483,South American
98484,South American
98485,South American
98486,South American
98487,South American
98488,South American
98489,South American
98490,South American
98491,South American
98492,South American
98493,South American
98494,South American
98495,South American
98496,South American
98497,South American
98498,South American
98499,South American
98500,South American
98501,South American
98502,South American
98503,South American
98504,South American
98505,South American
98506,South American
98507,South American
98508,South American
98509,South American
98510,South American
98511,South American
98512,South American
98513,South American
98514,South American
98515,South American
98516,South American
98517,South American
98518,South American
98519,South American
98520,South American
98521,South American
98522,South American
98523,South American
98524,South American
98525,South American
98526,South American
98527,South American
98528,South American
98529,South American
98530,South American
98531,South American
98532,South American
98533,South American
98534,South American
98535,South American
98536,South American
98537,South American
98538,South American
98539,South American
98540,South American
98541,South American
98542,South American
98543,South American
98544,South American
98545,South American
98546,South American
98547,South American
98548,South American
98549,South American
98550,South American
98551,South American
98552,South American
98553,South American
98554,South American
98555,South American
98556,South American
98557,South American
98558,South American
98559,South American
98560,South American
98561,South American
98562,South American
98563,South American
98564,South American
98565,South American
98566,South American
98567,South American
98568,South American
98569,South American
98570,South American
98571,South American
98572,South American
98573,South American
98574,South American
98575,South American
98576,South American
98577,South American
98578,South American
98579,South American
98580,South American
98581,South American
98582,South American
98583,South American
98584,South American
98585,South American
98586,South American
98587,South American
98588,South American
98589,South American
98590,South American
98591,South American
98592,South American
98593,South American
98594,South American
98595,South American
98596,South American
98597,South American
98598,South American
98599,South American
98600,South American
98601,South American
98602,South American
98603,South American
98604,South American
98605,South American
98606,South American
98607,South American
98608,South American
98609,South American
98610,South American
98611,South American
98612,South American
98613,South American
98614,South American
98615,South American
98616,South American
98617,South American
98618,South American
98619,South American
98620,South American
98621,South American
98622,South American
98623,South American
98624,South American
98625,South American
98626,South American
98627,South American
98628,South American
98629,South American
98630,South American
98631,South American
98632,South American
98633,South American
98634,South American
98635,South American
98636,South American
98637,South American
98638,South American
98639,South American
98640,South American
98641,South American
98642,South American
98643,South American
98644,South American
98645,South American
98646,South American
98647,South American
98648,South American
98649,South American
98650,South American
98651,South American
98652,South American
98653,South American
98654,South American
98655,South American
98656,South American
98657,South American
98658,South American
98659,South American
98660,South American
98661,South American
98662,South American
98663,South American
98664,South American
98665,South American
98666,South American
98667,South American
98668,South American
98669,South American
98670,South American
98671,South American
98672,South American
98673,South American
98674,South American
98675,South American
98676,South American
98677,South American
98678,South American
98679,South American
98680,South American
98681,South American
98682,South American
98683,South American
98684,South American
98685,South American
98686,South American
98687,South American
98688,South American
98689,South American
98690,South American
98691,South American
98692,South American
98693,South American
98694,South American
98695,South American
98696,South American
98697,South American
98698,South American
98699,South American
98700,South American
98701,South American
98702,South American
98703,South American
98704,South American
98705,South American
98706,South American
98707,South American
98708,South American
98709,South American
98710,South American
98711,South American
98712,South American
98713,South American
98714,South American
98715,South American
98716,South American
98717,South American
98718,South American
98719,South American
98720,South American
98721,South American
98722,South American
98723,South American
98724,South American
98725,South American
98726,South American
98727,South American
98728,South American
98729,South American
98730,South American
98731,South American
98732,South American
98733,South American
98734,South American
98735,South American
98736,South American
98737,South American
98738,South American
98739,South American
98740,South American
98741,South American
98742,South American
98743,South American
98744,South American
98745,South American
98746,South American
98747,South American
98748,South American
98749,South American
98750,South American
98751,South American
98752,South American
98753,South American
98754,South American
98755,South American
98756,South American
98757,South American
98758,South American
98759,South American
98760,South American
98761,South American
98762,South American
98763,South American
98764,South American
98765,South American
98766,South American
98767,South American
98768,South American
98769,South American
98770,South American
98771,South American
98772,South American
98773,South American
98774,South American
98775,South American
98776,South American
98777,South American
98778,South American
98779,South American
98780,South American
98781,South American
98782,South American
98783,South American
98784,South American
98785,South American
98786,South American
98787,South American
98788,South American
98789,South American
98790,South American
98791,South American
98792,South American
98793,South American
98794,South American
98795,South American
98796,South American
98797,South American
98798,South American
98799,South American
98800,South American
98801,South American
98802,South American
98803,South American
98804,South American
98805,South American
98806,South American
98807,South American
98808,South American
98809,South American
98810,South American
98811,South American
98812,South American
98813,South American
98814,South American
98815,South American
98816,South American
98817,South American
98818,South American
98819,South American
98820,South American
98821,South American
98822,South American
98823,South American
98824,South American
98825,South American
98826,South American
98827,South American
98828,South American
98829,South American
98830,South American
98831,South American
98832,South American
98833,South American
98834,South American
98835,South American
98836,South American
98837,South American
98838,South American
98839,South American
98840,South American
98841,South American
98842,South American
98843,South American
98844,South American
98845,South American
98846,South American
98847,South American
98848,South American
98849,South American
98850,South American
98851,South American
98852,South American
98853,South American
98854,South American
98855,South American
98856,South American
98857,South American
98858,South American
98859,South American
98860,South American
98861,South American
98862,South American
98863,South American
98864,South American
98865,South American
98866,South American
98867,South American
98868,South American
98869,South American
98870,South American
98871,South American
98872,South American
98873,South American
98874,South American
98875,South American
98876,South American
98877,South American
98878,South American
98879,South American
98880,South American
98881,South American
98882,South American
98883,South American
98884,South American
98885,South American
98886,South American
98887,South American
98888,South American
98889,South American
98890,South American
98891,South American
98892,South American
98893,South American
98894,South American
98895,South American
98896,South American
98897,South American
98898,South American
98899,South American
98900,South American
98901,South American
98902,South American
98903,South American
98904,South American
98905,South American
98906,South American
98907,South American
98908,South American
98909,South American
98910,South American
98911,South American
98912,South American
98913,South American
98914,South American
98915,South American
98916,South American
98917,South American
98918,South American
98919,South American
98920,South American
98921,South American
98922,South American
98923,South American
98924,South American
98925,South American
98926,South American
98927,South American
98928,South American
98929,South American
98930,South American
98931,South American
98932,South American
98933,South American
98934,South American
98935,South American
98936,South American
98937,South American
98938,South American
98939,South American
98940,South American
98941,South American
98942,South American
98943,South American
98944,South American
98945,South American
98946,South American
98947,South American
98948,South American
98949,South American
98950,South American
98951,South American
98952,South American
98953,South American
98954,South American
98955,South American
98956,South American
98957,South American
98958,South American
98959,South American
98960,South American
98961,South American
98962,South American
98963,South American
98964,South American
98965,South American
98966,South American
98967,South American
98968,South American
98969,South American
98970,South American
98971,South American
98972,South American
98973,South American
98974,South American
98975,South American
98976,South American
98977,South American
98978,South American
98979,South American
98980,South American
98981,South American
98982,South American
98983,South American
98984,South American
98985,South American
98986,South American
98987,South American
98988,South American
98989,South American
98990,South American
98991,South American
98992,South American
98993,South American
98994,South American
98995,South American
98996,South American
98997,South American
98998,South American
98999,South American
99000,South American
99001,South American
99002,South American
99003,South American
99004,South American
99005,South American
99006,South American
99007,South American
99008,South American
99009,South American
99010,South American
99011,South American
99012,South American
99013,South American
99014,South American
99015,South American
99016,South American
99017,South American
99018,South American
99019,South American
99020,South American
99021,South American
99022,South American
99023,South American
99024,South American
99025,South American
99026,South American
99027,South American
99028,South American
99029,South American
99030,South American
99031,South American
99032,South American
99033,South American
99034,South American
99035,South American
99036,South American
99037,South American
99038,South American
99039,South American
99040,South American
99041,South American
99042,South American
99043,South American
99044,South American
99045,South American
99046,South American
99047,South American
99048,South American
99049,South American
99050,South American
99051,South American
99052,South American
99053,South American
99054,South American
99055,South American
99056,South American
99057,South American
99058,South American
99059,South American
99060,South American
99061,South American
99062,South American
99063,South American
99064,South American
99065,South American
99066,South American
99067,South American
99068,South American
99069,South American
99070,South American
99071,South American
99072,South American
99073,South American
99074,South American
99075,South American
99076,South American
99077,South American
99078,South American
99079,South American
99080,South American
99081,South American
99082,South American
99083,South American
99084,South American
99085,South American
99086,South American
99087,South American
99088,South American
99089,South American
99090,South American
99091,South American
99092,South American
99093,South American
99094,South American
99095,South American
99096,South American
99097,South American
99098,South American
99099,South American
99100,South American
99101,South American
99102,South American
99103,South American
99104,South American
99105,South American
99106,South American
99107,South American
99108,South American
99109,South American
99110,South American
99111,South American
99112,South American
99113,South American
99114,South American
99115,South American
99116,South American
99117,South American
99118,South American
99119,South American
99120,South American
99121,South American
99122,South American
99123,South American
99124,South American
99125,South American
99126,South American
99127,South American
99128,South American
99129,South American
99130,South American
99131,South American
99132,South American
99133,South American
99134,South American
99135,South American
99136,South American
99137,South American
99138,South American
99139,South American
99140,South American
99141,South American
99142,South American
99143,South American
99144,South American
99145,South American
99146,South American
99147,South American
99148,South American
99149,South American
99150,South American
99151,South American
99152,South American
99153,South American
99154,South American
99155,South American
99156,South American
99157,South American
99158,South American
99159,South American
99160,South American
99161,South American
99162,South American
99163,South American
99164,South American
99165,South American
99166,South American
99167,South American
99168,South American
99169,South American
99170,South American
99171,South American
99172,South American
99173,South American
99174,South American
99175,South American
99176,South American
99177,South American
99178,South American
99179,South American
99180,South American
99181,South American
99182,South American
99183,South American
99184,South American
99185,South American
99186,South American
99187,South American
99188,South American
99189,South American
99190,South American
99191,South American
99192,South American
99193,South American
99194,South American
99195,South American
99196,South American
99197,South American
99198,South American
99199,South American
99200,South American
99201,South American
99202,South American
99203,South American
99204,South American
99205,South American
99206,South American
99207,South American
99208,South American
99209,South American
99210,South American
99211,South American
99212,South American
99213,South American
99214,South American
99215,South American
99216,South American
99217,South American
99218,South American
99219,South American
99220,South American
99221,South American
99222,South American
99223,South American
99224,South American
99225,South American
99226,South American
99227,South American
99228,South American
99229,South American
99230,South American
99231,South American
99232,South American
99233,South American
99234,South American
99235,South American
99236,South American
99237,South American
99238,South American
99239,South American
99240,South American
99241,South American
99242,South American
99243,South American
99244,South American
99245,South American
99246,South American
99247,South American
99248,South American
99249,South American
99250,South American
99251,South American
99252,South American
99253,South American
99254,South American
99255,South American
99256,South American
99257,South American
99258,South American
99259,South American
99260,South American
99261,South American
99262,South American
99263,South American
99264,South American
99265,South American
99266,South American
99267,South American
99268,South American
99269,South American
99270,South American
99271,South American
99272,South American
99273,South American
99274,South American
99275,South American
99276,South American
99277,South American
99278,South American
99279,South American
99280,South American
99281,South American
99282,South American
99283,South American
99284,South American
99285,South American
99286,South American
99287,South American
99288,South American
99289,South American
99290,South American
99291,South American
99292,South American
99293,South American
99294,South American
99295,South American
